gl_account_id,ma_customer_key,fa_key,entity,effective_from,effective_to
ACC2918,CUS-002918,FA-002918,Global,2022-01-01,2099-12-31
ACC2919,CUS-002919,FA-002919,Global,2022-01-01,2099-12-31
ACC2920,CUS-002920,FA-002920,Global,2022-01-01,2099-12-31
ACC2921,CUS-002921,FA-002921,Global,2022-01-01,2099-12-31
ACC2922,CUS-002922,FA-002922,Global,2022-01-01,2099-12-31
ACC2923,CUS-002923,FA-002923,Global,2022-01-01,2099-12-31
ACC2924,CUS-002924,FA-002924,Global,2022-01-01,2099-12-31
ACC2925,CUS-002925,FA-002925,Global,2022-01-01,2099-12-31
ACC2926,CUS-002926,FA-002926,Global,2022-01-01,2099-12-31
ACC2927,CUS-002927,FA-002927,Global,2022-01-01,2099-12-31
ACC2928,CUS-002928,FA-002928,Global,2022-01-01,2099-12-31
ACC2929,CUS-002929,FA-002929,Global,2022-01-01,2099-12-31
ACC2930,CUS-002930,FA-002930,Global,2022-01-01,2099-12-31
ACC2931,CUS-002931,FA-002931,Global,2022-01-01,2099-12-31
ACC2932,CUS-002932,FA-002932,Global,2022-01-01,2099-12-31
ACC2933,CUS-002933,FA-002933,Global,2022-01-01,2099-12-31
ACC2934,CUS-002934,FA-002934,Global,2022-01-01,2099-12-31
ACC2935,CUS-002935,FA-002935,Global,2022-01-01,2099-12-31
ACC2936,CUS-002936,FA-002936,Global,2022-01-01,2099-12-31
ACC2937,CUS-002937,FA-002937,Global,2022-01-01,2099-12-31
ACC2938,CUS-002938,FA-002938,Global,2022-01-01,2099-12-31
ACC2939,CUS-002939,FA-002939,Global,2022-01-01,2099-12-31
ACC2940,CUS-002940,FA-002940,Global,2022-01-01,2099-12-31
ACC2941,CUS-002941,FA-002941,Global,2022-01-01,2099-12-31
ACC2942,CUS-002942,FA-002942,Global,2022-01-01,2099-12-31
ACC2943,CUS-002943,FA-002943,Global,2022-01-01,2099-12-31
ACC2944,CUS-002944,FA-002944,Global,2022-01-01,2099-12-31
ACC2945,CUS-002945,FA-002945,Global,2022-01-01,2099-12-31
ACC2946,CUS-002946,FA-002946,Global,2022-01-01,2099-12-31
ACC2947,CUS-002947,FA-002947,Global,2022-01-01,2099-12-31
ACC2948,CUS-002948,FA-002948,Global,2022-01-01,2099-12-31
ACC2949,CUS-002949,FA-002949,Global,2022-01-01,2099-12-31
ACC2950,CUS-002950,FA-002950,Global,2022-01-01,2099-12-31
ACC2951,CUS-002951,FA-002951,Global,2022-01-01,2099-12-31
ACC2952,CUS-002952,FA-002952,Global,2022-01-01,2099-12-31
ACC2953,CUS-002953,FA-002953,Global,2022-01-01,2099-12-31
ACC2954,CUS-002954,FA-002954,Global,2022-01-01,2099-12-31
ACC2955,CUS-002955,FA-002955,Global,2022-01-01,2099-12-31
ACC2956,CUS-002956,FA-002956,Global,2022-01-01,2099-12-31
ACC2957,CUS-002957,FA-002957,Global,2022-01-01,2099-12-31
ACC2958,CUS-002958,FA-002958,Global,2022-01-01,2099-12-31
ACC2959,CUS-002959,FA-002959,Global,2022-01-01,2099-12-31
ACC2960,CUS-002960,FA-002960,Global,2022-01-01,2099-12-31
ACC2961,CUS-002961,FA-002961,Global,2022-01-01,2099-12-31
ACC2962,CUS-002962,FA-002962,Global,2022-01-01,2099-12-31
ACC2963,CUS-002963,FA-002963,Global,2022-01-01,2099-12-31
ACC2964,CUS-002964,FA-002964,Global,2022-01-01,2099-12-31
ACC2965,CUS-002965,FA-002965,Global,2022-01-01,2099-12-31
ACC2966,CUS-002966,FA-002966,Global,2022-01-01,2099-12-31
ACC2967,CUS-002967,FA-002967,Global,2022-01-01,2099-12-31
ACC2968,CUS-002968,FA-002968,Global,2022-01-01,2099-12-31
ACC2969,CUS-002969,FA-002969,Global,2022-01-01,2099-12-31
ACC2970,CUS-002970,FA-002970,Global,2022-01-01,2099-12-31
ACC2971,CUS-002971,FA-002971,Global,2022-01-01,2099-12-31
ACC2972,CUS-002972,FA-002972,Global,2022-01-01,2099-12-31
ACC2973,CUS-002973,FA-002973,Global,2022-01-01,2099-12-31
ACC2974,CUS-002974,FA-002974,Global,2022-01-01,2099-12-31
ACC2975,CUS-002975,FA-002975,Global,2022-01-01,2099-12-31
ACC2976,CUS-002976,FA-002976,Global,2022-01-01,2099-12-31
ACC2977,CUS-002977,FA-002977,Global,2022-01-01,2099-12-31
ACC2978,CUS-002978,FA-002978,Global,2022-01-01,2099-12-31
ACC2979,CUS-002979,FA-002979,Global,2022-01-01,2099-12-31
ACC2980,CUS-002980,FA-002980,Global,2022-01-01,2099-12-31
ACC2981,CUS-002981,FA-002981,Global,2022-01-01,2099-12-31
ACC2982,CUS-002982,FA-002982,Global,2022-01-01,2099-12-31
ACC2983,CUS-002983,FA-002983,Global,2022-01-01,2099-12-31
ACC2984,CUS-002984,FA-002984,Global,2022-01-01,2099-12-31
ACC2985,CUS-002985,FA-002985,Global,2022-01-01,2099-12-31
ACC2986,CUS-002986,FA-002986,Global,2022-01-01,2099-12-31
ACC2987,CUS-002987,FA-002987,Global,2022-01-01,2099-12-31
ACC2988,CUS-002988,FA-002988,Global,2022-01-01,2099-12-31
ACC2989,CUS-002989,FA-002989,Global,2022-01-01,2099-12-31
ACC2990,CUS-002990,FA-002990,Global,2022-01-01,2099-12-31
ACC2991,CUS-002991,FA-002991,Global,2022-01-01,2099-12-31
ACC2992,CUS-002992,FA-002992,Global,2022-01-01,2099-12-31
ACC2993,CUS-002993,FA-002993,Global,2022-01-01,2099-12-31
ACC2994,CUS-002994,FA-002994,Global,2022-01-01,2099-12-31
ACC2995,CUS-002995,FA-002995,Global,2022-01-01,2099-12-31
ACC2996,CUS-002996,FA-002996,Global,2022-01-01,2099-12-31
ACC2997,CUS-002997,FA-002997,Global,2022-01-01,2099-12-31
ACC2998,CUS-002998,FA-002998,Global,2022-01-01,2099-12-31
ACC2999,CUS-002999,FA-002999,Global,2022-01-01,2099-12-31
ACC3000,CUS-003000,FA-003000,Global,2022-01-01,2099-12-31
ACC3001,CUS-003001,FA-003001,Global,2022-01-01,2099-12-31
ACC3002,CUS-003002,FA-003002,Global,2022-01-01,2099-12-31
ACC3003,CUS-003003,FA-003003,Global,2022-01-01,2099-12-31
ACC3004,CUS-003004,FA-003004,Global,2022-01-01,2099-12-31
ACC3005,CUS-003005,FA-003005,Global,2022-01-01,2099-12-31
ACC3006,CUS-003006,FA-003006,Global,2022-01-01,2099-12-31
ACC3007,CUS-003007,FA-003007,Global,2022-01-01,2099-12-31
ACC3008,CUS-003008,FA-003008,Global,2022-01-01,2099-12-31
ACC3009,CUS-003009,FA-003009,Global,2022-01-01,2099-12-31
ACC3010,CUS-003010,FA-003010,Global,2022-01-01,2099-12-31
ACC3011,CUS-003011,FA-003011,Global,2022-01-01,2099-12-31
ACC3012,CUS-003012,FA-003012,Global,2022-01-01,2099-12-31
ACC3013,CUS-003013,FA-003013,Global,2022-01-01,2099-12-31
ACC3014,CUS-003014,FA-003014,Global,2022-01-01,2099-12-31
ACC3015,CUS-003015,FA-003015,Global,2022-01-01,2099-12-31
ACC3016,CUS-003016,FA-003016,Global,2022-01-01,2099-12-31
ACC3017,CUS-003017,FA-003017,Global,2022-01-01,2099-12-31
ACC3018,CUS-003018,FA-003018,Global,2022-01-01,2099-12-31
ACC3019,CUS-003019,FA-003019,Global,2022-01-01,2099-12-31
ACC3020,CUS-003020,FA-003020,Global,2022-01-01,2099-12-31
ACC3021,CUS-003021,FA-003021,Global,2022-01-01,2099-12-31
ACC3022,CUS-003022,FA-003022,Global,2022-01-01,2099-12-31
ACC3023,CUS-003023,FA-003023,Global,2022-01-01,2099-12-31
ACC3024,CUS-003024,FA-003024,Global,2022-01-01,2099-12-31
ACC3025,CUS-003025,FA-003025,Global,2022-01-01,2099-12-31
ACC3026,CUS-003026,FA-003026,Global,2022-01-01,2099-12-31
ACC3027,CUS-003027,FA-003027,Global,2022-01-01,2099-12-31
ACC3028,CUS-003028,FA-003028,Global,2022-01-01,2099-12-31
ACC3029,CUS-003029,FA-003029,Global,2022-01-01,2099-12-31
ACC3030,CUS-003030,FA-003030,Global,2022-01-01,2099-12-31
ACC3031,CUS-003031,FA-003031,Global,2022-01-01,2099-12-31
ACC3032,CUS-003032,FA-003032,Global,2022-01-01,2099-12-31
ACC3033,CUS-003033,FA-003033,Global,2022-01-01,2099-12-31
ACC3034,CUS-003034,FA-003034,Global,2022-01-01,2099-12-31
ACC3035,CUS-003035,FA-003035,Global,2022-01-01,2099-12-31
ACC3036,CUS-003036,FA-003036,Global,2022-01-01,2099-12-31
ACC3037,CUS-003037,FA-003037,Global,2022-01-01,2099-12-31
ACC3038,CUS-003038,FA-003038,Global,2022-01-01,2099-12-31
ACC3039,CUS-003039,FA-003039,Global,2022-01-01,2099-12-31
ACC3040,CUS-003040,FA-003040,Global,2022-01-01,2099-12-31
ACC3041,CUS-003041,FA-003041,Global,2022-01-01,2099-12-31
ACC3042,CUS-003042,FA-003042,Global,2022-01-01,2099-12-31
ACC3043,CUS-003043,FA-003043,Global,2022-01-01,2099-12-31
ACC3044,CUS-003044,FA-003044,Global,2022-01-01,2099-12-31
ACC3045,CUS-003045,FA-003045,Global,2022-01-01,2099-12-31
ACC3046,CUS-003046,FA-003046,Global,2022-01-01,2099-12-31
ACC3047,CUS-003047,FA-003047,Global,2022-01-01,2099-12-31
ACC3048,CUS-003048,FA-003048,Global,2022-01-01,2099-12-31
ACC3049,CUS-003049,FA-003049,Global,2022-01-01,2099-12-31
ACC3050,CUS-003050,FA-003050,Global,2022-01-01,2099-12-31
ACC3051,CUS-003051,FA-003051,Global,2022-01-01,2099-12-31
ACC3052,CUS-003052,FA-003052,Global,2022-01-01,2099-12-31
ACC3053,CUS-003053,FA-003053,Global,2022-01-01,2099-12-31
ACC3054,CUS-003054,FA-003054,Global,2022-01-01,2099-12-31
ACC3055,CUS-003055,FA-003055,Global,2022-01-01,2099-12-31
ACC3056,CUS-003056,FA-003056,Global,2022-01-01,2099-12-31
ACC3057,CUS-003057,FA-003057,Global,2022-01-01,2099-12-31
ACC3058,CUS-003058,FA-003058,Global,2022-01-01,2099-12-31
ACC3059,CUS-003059,FA-003059,Global,2022-01-01,2099-12-31
ACC3060,CUS-003060,FA-003060,Global,2022-01-01,2099-12-31
ACC3061,CUS-003061,FA-003061,Global,2022-01-01,2099-12-31
ACC3062,CUS-003062,FA-003062,Global,2022-01-01,2099-12-31
ACC3063,CUS-003063,FA-003063,Global,2022-01-01,2099-12-31
ACC3064,CUS-003064,FA-003064,Global,2022-01-01,2099-12-31
ACC3065,CUS-003065,FA-003065,Global,2022-01-01,2099-12-31
ACC3066,CUS-003066,FA-003066,Global,2022-01-01,2099-12-31
ACC3067,CUS-003067,FA-003067,Global,2022-01-01,2099-12-31
ACC3068,CUS-003068,FA-003068,Global,2022-01-01,2099-12-31
ACC3069,CUS-003069,FA-003069,Global,2022-01-01,2099-12-31
ACC3070,CUS-003070,FA-003070,Global,2022-01-01,2099-12-31
ACC3071,CUS-003071,FA-003071,Global,2022-01-01,2099-12-31
ACC3072,CUS-003072,FA-003072,Global,2022-01-01,2099-12-31
ACC3073,CUS-003073,FA-003073,Global,2022-01-01,2099-12-31
ACC3074,CUS-003074,FA-003074,Global,2022-01-01,2099-12-31
ACC3075,CUS-003075,FA-003075,Global,2022-01-01,2099-12-31
ACC3076,CUS-003076,FA-003076,Global,2022-01-01,2099-12-31
ACC3077,CUS-003077,FA-003077,Global,2022-01-01,2099-12-31
ACC3078,CUS-003078,FA-003078,Global,2022-01-01,2099-12-31
ACC3079,CUS-003079,FA-003079,Global,2022-01-01,2099-12-31
ACC3080,CUS-003080,FA-003080,Global,2022-01-01,2099-12-31
ACC3081,CUS-003081,FA-003081,Global,2022-01-01,2099-12-31
ACC3082,CUS-003082,FA-003082,Global,2022-01-01,2099-12-31
ACC3083,CUS-003083,FA-003083,Global,2022-01-01,2099-12-31
ACC3084,CUS-003084,FA-003084,Global,2022-01-01,2099-12-31
ACC3085,CUS-003085,FA-003085,Global,2022-01-01,2099-12-31
ACC3086,CUS-003086,FA-003086,Global,2022-01-01,2099-12-31
ACC3087,CUS-003087,FA-003087,Global,2022-01-01,2099-12-31
ACC3088,CUS-003088,FA-003088,Global,2022-01-01,2099-12-31
ACC3089,CUS-003089,FA-003089,Global,2022-01-01,2099-12-31
ACC3090,CUS-003090,FA-003090,Global,2022-01-01,2099-12-31
ACC3091,CUS-003091,FA-003091,Global,2022-01-01,2099-12-31
ACC3092,CUS-003092,FA-003092,Global,2022-01-01,2099-12-31
ACC3093,CUS-003093,FA-003093,Global,2022-01-01,2099-12-31
ACC3094,CUS-003094,FA-003094,Global,2022-01-01,2099-12-31
ACC3095,CUS-003095,FA-003095,Global,2022-01-01,2099-12-31
ACC3096,CUS-003096,FA-003096,Global,2022-01-01,2099-12-31
ACC3097,CUS-003097,FA-003097,Global,2022-01-01,2099-12-31
ACC3098,CUS-003098,FA-003098,Global,2022-01-01,2099-12-31
ACC3099,CUS-003099,FA-003099,Global,2022-01-01,2099-12-31
ACC3100,CUS-003100,FA-003100,Global,2022-01-01,2099-12-31
ACC3101,CUS-003101,FA-003101,Global,2022-01-01,2099-12-31
ACC3102,CUS-003102,FA-003102,Global,2022-01-01,2099-12-31
ACC3103,CUS-003103,FA-003103,Global,2022-01-01,2099-12-31
ACC3104,CUS-003104,FA-003104,Global,2022-01-01,2099-12-31
ACC3105,CUS-003105,FA-003105,Global,2022-01-01,2099-12-31
ACC3106,CUS-003106,FA-003106,Global,2022-01-01,2099-12-31
ACC3107,CUS-003107,FA-003107,Global,2022-01-01,2099-12-31
ACC3108,CUS-003108,FA-003108,Global,2022-01-01,2099-12-31
ACC3109,CUS-003109,FA-003109,Global,2022-01-01,2099-12-31
ACC3110,CUS-003110,FA-003110,Global,2022-01-01,2099-12-31
ACC3111,CUS-003111,FA-003111,Global,2022-01-01,2099-12-31
ACC3112,CUS-003112,FA-003112,Global,2022-01-01,2099-12-31
ACC3113,CUS-003113,FA-003113,Global,2022-01-01,2099-12-31
ACC3114,CUS-003114,FA-003114,Global,2022-01-01,2099-12-31
ACC3115,CUS-003115,FA-003115,Global,2022-01-01,2099-12-31
ACC3116,CUS-003116,FA-003116,Global,2022-01-01,2099-12-31
ACC3117,CUS-003117,FA-003117,Global,2022-01-01,2099-12-31
ACC3118,CUS-003118,FA-003118,Global,2022-01-01,2099-12-31
ACC3119,CUS-003119,FA-003119,Global,2022-01-01,2099-12-31
ACC3120,CUS-003120,FA-003120,Global,2022-01-01,2099-12-31
ACC3121,CUS-003121,FA-003121,Global,2022-01-01,2099-12-31
ACC3122,CUS-003122,FA-003122,Global,2022-01-01,2099-12-31
ACC3123,CUS-003123,FA-003123,Global,2022-01-01,2099-12-31
ACC3124,CUS-003124,FA-003124,Global,2022-01-01,2099-12-31
ACC3125,CUS-003125,FA-003125,Global,2022-01-01,2099-12-31
ACC3126,CUS-003126,FA-003126,Global,2022-01-01,2099-12-31
ACC3127,CUS-003127,FA-003127,Global,2022-01-01,2099-12-31
ACC3128,CUS-003128,FA-003128,Global,2022-01-01,2099-12-31
ACC3129,CUS-003129,FA-003129,Global,2022-01-01,2099-12-31
ACC3130,CUS-003130,FA-003130,Global,2022-01-01,2099-12-31
ACC3131,CUS-003131,FA-003131,Global,2022-01-01,2099-12-31
ACC3132,CUS-003132,FA-003132,Global,2022-01-01,2099-12-31
ACC3133,CUS-003133,FA-003133,Global,2022-01-01,2099-12-31
ACC3134,CUS-003134,FA-003134,Global,2022-01-01,2099-12-31
ACC3135,CUS-003135,FA-003135,Global,2022-01-01,2099-12-31
ACC3136,CUS-003136,FA-003136,Global,2022-01-01,2099-12-31
ACC3137,CUS-003137,FA-003137,Global,2022-01-01,2099-12-31
ACC3138,CUS-003138,FA-003138,Global,2022-01-01,2099-12-31
ACC3139,CUS-003139,FA-003139,Global,2022-01-01,2099-12-31
ACC3140,CUS-003140,FA-003140,Global,2022-01-01,2099-12-31
ACC3141,CUS-003141,FA-003141,Global,2022-01-01,2099-12-31
ACC3142,CUS-003142,FA-003142,Global,2022-01-01,2099-12-31
ACC3143,CUS-003143,FA-003143,Global,2022-01-01,2099-12-31
ACC3144,CUS-003144,FA-003144,Global,2022-01-01,2099-12-31
ACC3145,CUS-003145,FA-003145,Global,2022-01-01,2099-12-31
ACC3146,CUS-003146,FA-003146,Global,2022-01-01,2099-12-31
ACC3147,CUS-003147,FA-003147,Global,2022-01-01,2099-12-31
ACC3148,CUS-003148,FA-003148,Global,2022-01-01,2099-12-31
ACC3149,CUS-003149,FA-003149,Global,2022-01-01,2099-12-31
ACC3150,CUS-003150,FA-003150,Global,2022-01-01,2099-12-31
ACC3151,CUS-003151,FA-003151,Global,2022-01-01,2099-12-31
ACC3152,CUS-003152,FA-003152,Global,2022-01-01,2099-12-31
ACC3153,CUS-003153,FA-003153,Global,2022-01-01,2099-12-31
ACC3154,CUS-003154,FA-003154,Global,2022-01-01,2099-12-31
ACC3155,CUS-003155,FA-003155,Global,2022-01-01,2099-12-31
ACC3156,CUS-003156,FA-003156,Global,2022-01-01,2099-12-31
ACC3157,CUS-003157,FA-003157,Global,2022-01-01,2099-12-31
ACC3158,CUS-003158,FA-003158,Global,2022-01-01,2099-12-31
ACC3159,CUS-003159,FA-003159,Global,2022-01-01,2099-12-31
ACC3160,CUS-003160,FA-003160,Global,2022-01-01,2099-12-31
ACC3161,CUS-003161,FA-003161,Global,2022-01-01,2099-12-31
ACC3162,CUS-003162,FA-003162,Global,2022-01-01,2099-12-31
ACC3163,CUS-003163,FA-003163,Global,2022-01-01,2099-12-31
ACC3164,CUS-003164,FA-003164,Global,2022-01-01,2099-12-31
ACC3165,CUS-003165,FA-003165,Global,2022-01-01,2099-12-31
ACC3166,CUS-003166,FA-003166,Global,2022-01-01,2099-12-31
ACC3167,CUS-003167,FA-003167,Global,2022-01-01,2099-12-31
ACC3168,CUS-003168,FA-003168,Global,2022-01-01,2099-12-31
ACC3169,CUS-003169,FA-003169,Global,2022-01-01,2099-12-31
ACC3170,CUS-003170,FA-003170,Global,2022-01-01,2099-12-31
ACC3171,CUS-003171,FA-003171,Global,2022-01-01,2099-12-31
ACC3172,CUS-003172,FA-003172,Global,2022-01-01,2099-12-31
ACC3173,CUS-003173,FA-003173,Global,2022-01-01,2099-12-31
ACC3174,CUS-003174,FA-003174,Global,2022-01-01,2099-12-31
ACC3175,CUS-003175,FA-003175,Global,2022-01-01,2099-12-31
ACC3176,CUS-003176,FA-003176,Global,2022-01-01,2099-12-31
ACC3177,CUS-003177,FA-003177,Global,2022-01-01,2099-12-31
ACC3178,CUS-003178,FA-003178,Global,2022-01-01,2099-12-31
ACC3179,CUS-003179,FA-003179,Global,2022-01-01,2099-12-31
ACC3180,CUS-003180,FA-003180,Global,2022-01-01,2099-12-31
ACC3181,CUS-003181,FA-003181,Global,2022-01-01,2099-12-31
ACC3182,CUS-003182,FA-003182,Global,2022-01-01,2099-12-31
ACC3183,CUS-003183,FA-003183,Global,2022-01-01,2099-12-31
ACC3184,CUS-003184,FA-003184,Global,2022-01-01,2099-12-31
ACC3185,CUS-003185,FA-003185,Global,2022-01-01,2099-12-31
ACC3186,CUS-003186,FA-003186,Global,2022-01-01,2099-12-31
ACC3187,CUS-003187,FA-003187,Global,2022-01-01,2099-12-31
ACC3188,CUS-003188,FA-003188,Global,2022-01-01,2099-12-31
ACC3189,CUS-003189,FA-003189,Global,2022-01-01,2099-12-31
ACC3190,CUS-003190,FA-003190,Global,2022-01-01,2099-12-31
ACC3191,CUS-003191,FA-003191,Global,2022-01-01,2099-12-31
ACC3192,CUS-003192,FA-003192,Global,2022-01-01,2099-12-31
ACC3193,CUS-003193,FA-003193,Global,2022-01-01,2099-12-31
ACC3194,CUS-003194,FA-003194,Global,2022-01-01,2099-12-31
ACC3195,CUS-003195,FA-003195,Global,2022-01-01,2099-12-31
ACC3196,CUS-003196,FA-003196,Global,2022-01-01,2099-12-31
ACC3197,CUS-003197,FA-003197,Global,2022-01-01,2099-12-31
ACC3198,CUS-003198,FA-003198,Global,2022-01-01,2099-12-31
ACC3199,CUS-003199,FA-003199,Global,2022-01-01,2099-12-31
ACC3200,CUS-003200,FA-003200,Global,2022-01-01,2099-12-31
ACC3201,CUS-003201,FA-003201,Global,2022-01-01,2099-12-31
ACC3202,CUS-003202,FA-003202,Global,2022-01-01,2099-12-31
ACC3203,CUS-003203,FA-003203,Global,2022-01-01,2099-12-31
ACC3204,CUS-003204,FA-003204,Global,2022-01-01,2099-12-31
ACC3205,CUS-003205,FA-003205,Global,2022-01-01,2099-12-31
ACC3206,CUS-003206,FA-003206,Global,2022-01-01,2099-12-31
ACC3207,CUS-003207,FA-003207,Global,2022-01-01,2099-12-31
ACC3208,CUS-003208,FA-003208,Global,2022-01-01,2099-12-31
ACC3209,CUS-003209,FA-003209,Global,2022-01-01,2099-12-31
ACC3210,CUS-003210,FA-003210,Global,2022-01-01,2099-12-31
ACC3211,CUS-003211,FA-003211,Global,2022-01-01,2099-12-31
ACC3212,CUS-003212,FA-003212,Global,2022-01-01,2099-12-31
ACC3213,CUS-003213,FA-003213,Global,2022-01-01,2099-12-31
ACC3214,CUS-003214,FA-003214,Global,2022-01-01,2099-12-31
ACC3215,CUS-003215,FA-003215,Global,2022-01-01,2099-12-31
ACC3216,CUS-003216,FA-003216,Global,2022-01-01,2099-12-31
ACC3217,CUS-003217,FA-003217,Global,2022-01-01,2099-12-31
ACC3218,CUS-003218,FA-003218,Global,2022-01-01,2099-12-31
ACC3219,CUS-003219,FA-003219,Global,2022-01-01,2099-12-31
ACC3220,CUS-003220,FA-003220,Global,2022-01-01,2099-12-31
ACC3221,CUS-003221,FA-003221,Global,2022-01-01,2099-12-31
ACC3222,CUS-003222,FA-003222,Global,2022-01-01,2099-12-31
ACC3223,CUS-003223,FA-003223,Global,2022-01-01,2099-12-31
ACC3224,CUS-003224,FA-003224,Global,2022-01-01,2099-12-31
ACC3225,CUS-003225,FA-003225,Global,2022-01-01,2099-12-31
ACC3226,CUS-003226,FA-003226,Global,2022-01-01,2099-12-31
ACC3227,CUS-003227,FA-003227,Global,2022-01-01,2099-12-31
ACC3228,CUS-003228,FA-003228,Global,2022-01-01,2099-12-31
ACC3229,CUS-003229,FA-003229,Global,2022-01-01,2099-12-31
ACC3230,CUS-003230,FA-003230,Global,2022-01-01,2099-12-31
ACC3231,CUS-003231,FA-003231,Global,2022-01-01,2099-12-31
ACC3232,CUS-003232,FA-003232,Global,2022-01-01,2099-12-31
ACC3233,CUS-003233,FA-003233,Global,2022-01-01,2099-12-31
ACC3234,CUS-003234,FA-003234,Global,2022-01-01,2099-12-31
ACC3235,CUS-003235,FA-003235,Global,2022-01-01,2099-12-31
ACC3236,CUS-003236,FA-003236,Global,2022-01-01,2099-12-31
ACC3237,CUS-003237,FA-003237,Global,2022-01-01,2099-12-31
ACC3238,CUS-003238,FA-003238,Global,2022-01-01,2099-12-31
ACC3239,CUS-003239,FA-003239,Global,2022-01-01,2099-12-31
ACC3240,CUS-003240,FA-003240,Global,2022-01-01,2099-12-31
ACC3241,CUS-003241,FA-003241,Global,2022-01-01,2099-12-31
ACC3242,CUS-003242,FA-003242,Global,2022-01-01,2099-12-31
ACC3243,CUS-003243,FA-003243,Global,2022-01-01,2099-12-31
ACC3244,CUS-003244,FA-003244,Global,2022-01-01,2099-12-31
ACC3245,CUS-003245,FA-003245,Global,2022-01-01,2099-12-31
ACC3246,CUS-003246,FA-003246,Global,2022-01-01,2099-12-31
ACC3247,CUS-003247,FA-003247,Global,2022-01-01,2099-12-31
ACC3248,CUS-003248,FA-003248,Global,2022-01-01,2099-12-31
ACC3249,CUS-003249,FA-003249,Global,2022-01-01,2099-12-31
ACC3250,CUS-003250,FA-003250,Global,2022-01-01,2099-12-31
ACC3251,CUS-003251,FA-003251,Global,2022-01-01,2099-12-31
ACC3252,CUS-003252,FA-003252,Global,2022-01-01,2099-12-31
ACC3253,CUS-003253,FA-003253,Global,2022-01-01,2099-12-31
ACC3254,CUS-003254,FA-003254,Global,2022-01-01,2099-12-31
ACC3255,CUS-003255,FA-003255,Global,2022-01-01,2099-12-31
ACC3256,CUS-003256,FA-003256,Global,2022-01-01,2099-12-31
ACC3257,CUS-003257,FA-003257,Global,2022-01-01,2099-12-31
ACC3258,CUS-003258,FA-003258,Global,2022-01-01,2099-12-31
ACC3259,CUS-003259,FA-003259,Global,2022-01-01,2099-12-31
ACC3260,CUS-003260,FA-003260,Global,2022-01-01,2099-12-31
ACC3261,CUS-003261,FA-003261,Global,2022-01-01,2099-12-31
ACC3262,CUS-003262,FA-003262,Global,2022-01-01,2099-12-31
ACC3263,CUS-003263,FA-003263,Global,2022-01-01,2099-12-31
ACC3264,CUS-003264,FA-003264,Global,2022-01-01,2099-12-31
ACC3265,CUS-003265,FA-003265,Global,2022-01-01,2099-12-31
ACC3266,CUS-003266,FA-003266,Global,2022-01-01,2099-12-31
ACC3267,CUS-003267,FA-003267,Global,2022-01-01,2099-12-31
ACC3268,CUS-003268,FA-003268,Global,2022-01-01,2099-12-31
ACC3269,CUS-003269,FA-003269,Global,2022-01-01,2099-12-31
ACC3270,CUS-003270,FA-003270,Global,2022-01-01,2099-12-31
ACC3271,CUS-003271,FA-003271,Global,2022-01-01,2099-12-31
ACC3272,CUS-003272,FA-003272,Global,2022-01-01,2099-12-31
ACC3273,CUS-003273,FA-003273,Global,2022-01-01,2099-12-31
ACC3274,CUS-003274,FA-003274,Global,2022-01-01,2099-12-31
ACC3275,CUS-003275,FA-003275,Global,2022-01-01,2099-12-31
ACC3276,CUS-003276,FA-003276,Global,2022-01-01,2099-12-31
ACC3277,CUS-003277,FA-003277,Global,2022-01-01,2099-12-31
ACC3278,CUS-003278,FA-003278,Global,2022-01-01,2099-12-31
ACC3279,CUS-003279,FA-003279,Global,2022-01-01,2099-12-31
ACC3280,CUS-003280,FA-003280,Global,2022-01-01,2099-12-31
ACC3281,CUS-003281,FA-003281,Global,2022-01-01,2099-12-31
ACC3282,CUS-003282,FA-003282,Global,2022-01-01,2099-12-31
ACC3283,CUS-003283,FA-003283,Global,2022-01-01,2099-12-31
ACC3284,CUS-003284,FA-003284,Global,2022-01-01,2099-12-31
ACC3285,CUS-003285,FA-003285,Global,2022-01-01,2099-12-31
ACC3286,CUS-003286,FA-003286,Global,2022-01-01,2099-12-31
ACC3287,CUS-003287,FA-003287,Global,2022-01-01,2099-12-31
ACC3288,CUS-003288,FA-003288,Global,2022-01-01,2099-12-31
ACC3289,CUS-003289,FA-003289,Global,2022-01-01,2099-12-31
ACC3290,CUS-003290,FA-003290,Global,2022-01-01,2099-12-31
ACC3291,CUS-003291,FA-003291,Global,2022-01-01,2099-12-31
ACC3292,CUS-003292,FA-003292,Global,2022-01-01,2099-12-31
ACC3293,CUS-003293,FA-003293,Global,2022-01-01,2099-12-31
ACC3294,CUS-003294,FA-003294,Global,2022-01-01,2099-12-31
ACC3295,CUS-003295,FA-003295,Global,2022-01-01,2099-12-31
ACC3296,CUS-003296,FA-003296,Global,2022-01-01,2099-12-31
ACC3297,CUS-003297,FA-003297,Global,2022-01-01,2099-12-31
ACC3298,CUS-003298,FA-003298,Global,2022-01-01,2099-12-31
ACC3299,CUS-003299,FA-003299,Global,2022-01-01,2099-12-31
ACC3300,CUS-003300,FA-003300,Global,2022-01-01,2099-12-31
ACC3301,CUS-003301,FA-003301,Global,2022-01-01,2099-12-31
ACC3302,CUS-003302,FA-003302,Global,2022-01-01,2099-12-31
ACC3303,CUS-003303,FA-003303,Global,2022-01-01,2099-12-31
ACC3304,CUS-003304,FA-003304,Global,2022-01-01,2099-12-31
